run_id,seed,model_id,feature_set,algorithm,n_features,cv_auc_roc,best_params_json,auc_roc,auc_pr,accuracy,precision,recall,specificity,f1,mcc,brier_score
1,43,Model_A_catboost,A,catboost,20,0.88491382451114,"{""depth"": 7, ""iterations"": 490, ""l2_leaf_reg"": 2.1583055424666098, ""learning_rate"": 0.05710919544798494}",0.8142441860465116,0.6984021799561345,0.7777777777777778,0.7,0.525,0.8953488372093024,0.6,0.4594019431269716,0.16833768653954195
1,43,Model_A_lightgbm,A,lightgbm,20,0.8716968129719809,"{""colsample_bytree"": 0.6245962532396887, ""learning_rate"": 0.137903379676757, ""min_child_samples"": 17, ""n_estimators"": 477, ""num_leaves"": 70, ""reg_alpha"": 3.5460695173374113, ""reg_lambda"": 1.1473128633819556, ""subsample"": 0.9953782491846972}",0.8531976744186046,0.7644994636454362,0.8015873015873016,0.7027027027027027,0.65,0.872093023255814,0.6753246753246753,0.5336189521389046,0.13497521739164542
1,43,Model_A_random_forest,A,random_forest,20,0.8787202277135163,"{""class_weight"": null, ""max_depth"": 13, ""min_samples_leaf"": 2, ""min_samples_split"": 15, ""n_estimators"": 124}",0.8645348837209302,0.785973852342035,0.8253968253968254,0.7647058823529411,0.65,0.9069767441860465,0.7027027027027027,0.5840942235426165,0.13232189735465882
1,43,Model_A_xgboost,A,xgboost,20,0.8532377240430933,"{""colsample_bytree"": 0.8792286178406238, ""gamma"": 0.4359433535403013, ""learning_rate"": 0.01000823361790093, ""max_depth"": 10, ""min_child_weight"": 1, ""n_estimators"": 227, ""scale_pos_weight"": 3.7473010925176795, ""subsample"": 0.6396030962056446}",0.8421511627906977,0.7545227576262364,0.7301587301587301,0.5535714285714286,0.775,0.7093023255813954,0.6458333333333334,0.4536832467394989,0.17127026875544848
1,43,Model_B_catboost,B,catboost,33,0.8796099274287194,"{""depth"": 4, ""iterations"": 439, ""l2_leaf_reg"": 3.3169061179437906, ""learning_rate"": 0.1831848844455835}",0.7752906976744186,0.6665255422243469,0.7619047619047619,0.6785714285714286,0.475,0.8953488372093024,0.5588235294117647,0.4146657381778782,0.19265960669249002
1,43,Model_B_lightgbm,B,lightgbm,33,0.8684550580523734,"{""colsample_bytree"": 0.630505254055854, ""learning_rate"": 0.2548898721971072, ""min_child_samples"": 23, ""n_estimators"": 289, ""num_leaves"": 50, ""reg_alpha"": 3.937258525905247, ""reg_lambda"": 3.5137875692015195, ""subsample"": 0.6346580358603986}",0.8267441860465117,0.7300679126183351,0.7857142857142857,0.6326530612244898,0.775,0.7906976744186046,0.6966292134831461,0.540157253074443,0.15757775128451856
1,43,Model_B_random_forest,B,random_forest,33,0.8605157816567213,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 6, ""min_samples_split"": 15, ""n_estimators"": 347}",0.8558139534883721,0.7675941488862152,0.7619047619047619,0.5833333333333334,0.875,0.7093023255813954,0.7,0.5445894743384724,0.17494532557350517
1,43,Model_B_xgboost,B,xgboost,33,0.8633482475764356,"{""colsample_bytree"": 0.895974532883788, ""gamma"": 0.1295701180344028, ""learning_rate"": 0.15885914859747594, ""max_depth"": 9, ""min_child_weight"": 2, ""n_estimators"": 211, ""scale_pos_weight"": 4.310050202928353, ""subsample"": 0.9324393208421807}",0.7302325581395349,0.6510316325365586,0.7063492063492064,0.5306122448979592,0.65,0.7325581395348837,0.5842696629213483,0.3652861999208463,0.2281122225278235
2,44,Model_A_catboost,A,catboost,20,0.8828433492863024,"{""depth"": 4, ""iterations"": 212, ""l2_leaf_reg"": 9.41577732785722, ""learning_rate"": 0.057276907097892814}",0.8357558139534883,0.7324097473128577,0.7936507936507936,0.75,0.525,0.9186046511627907,0.6176470588235294,0.4966875325427333,0.14804713071795192
2,44,Model_A_lightgbm,A,lightgbm,20,0.873483964087991,"{""colsample_bytree"": 0.6453854804479882, ""learning_rate"": 0.2159429180648513, ""min_child_samples"": 28, ""n_estimators"": 483, ""num_leaves"": 86, ""reg_alpha"": 1.0894943467326206, ""reg_lambda"": 4.787360345339587, ""subsample"": 0.7710606084246436}",0.8255813953488372,0.7190757995347775,0.7619047619047619,0.6388888888888888,0.575,0.8488372093023255,0.6052631578947368,0.4367227314739256,0.15679485648675476
2,44,Model_A_random_forest,A,random_forest,20,0.8766354118703112,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 8, ""min_samples_leaf"": 2, ""min_samples_split"": 10, ""n_estimators"": 185}",0.8619186046511628,0.7754777300641023,0.8015873015873016,0.7027027027027027,0.65,0.872093023255814,0.6753246753246753,0.5336189521389046,0.13745710907388162
2,44,Model_A_xgboost,A,xgboost,20,0.8605027975833345,"{""colsample_bytree"": 0.9326708928452869, ""gamma"": 0.12850148291105007, ""learning_rate"": 0.011618055828174954, ""max_depth"": 8, ""min_child_weight"": 5, ""n_estimators"": 122, ""scale_pos_weight"": 2.00249476406026, ""subsample"": 0.7228418731086977}",0.8453488372093022,0.7535660540139214,0.7063492063492064,0.5223880597014925,0.875,0.627906976744186,0.6542056074766355,0.46914109228934003,0.19408673809350796
2,44,Model_B_catboost,B,catboost,33,0.8730483193570442,"{""depth"": 5, ""iterations"": 421, ""l2_leaf_reg"": 7.617717048513098, ""learning_rate"": 0.02107727220876321}",0.831686046511628,0.7407019866370939,0.7619047619047619,0.6470588235294118,0.55,0.8604651162790697,0.5945945945945946,0.43044939647295116,0.1448347319216599
2,44,Model_B_lightgbm,B,lightgbm,33,0.8604727598016189,"{""colsample_bytree"": 0.9956680384389271, ""learning_rate"": 0.09271174662853143, ""min_child_samples"": 40, ""n_estimators"": 137, ""num_leaves"": 107, ""reg_alpha"": 3.5697301243232347, ""reg_lambda"": 3.9327190870735453, ""subsample"": 0.9264488472360968}",0.8238372093023256,0.7304253957249974,0.7777777777777778,0.625,0.75,0.7906976744186046,0.6818181818181818,0.5182816144168882,0.1619524064260446
2,44,Model_B_random_forest,B,random_forest,33,0.8623537063134379,"{""class_weight"": null, ""max_depth"": 9, ""min_samples_leaf"": 5, ""min_samples_split"": 10, ""n_estimators"": 292}",0.859593023255814,0.7821386652787051,0.7777777777777778,0.6071428571428571,0.85,0.7441860465116279,0.7083333333333334,0.5566197817140071,0.1569625859379949
2,44,Model_B_xgboost,B,xgboost,33,0.8609254582408945,"{""colsample_bytree"": 0.9978827407845776, ""gamma"": 0.36657407432995115, ""learning_rate"": 0.01663561384961729, ""max_depth"": 7, ""min_child_weight"": 5, ""n_estimators"": 67, ""scale_pos_weight"": 1.9276847711540495, ""subsample"": 0.6920525831760052}",0.8242732558139534,0.7278671210943035,0.6746031746031746,0.49295774647887325,0.875,0.5813953488372093,0.6306306306306306,0.4283609884295042,0.23116737668517404
3,45,Model_A_catboost,A,catboost,20,0.8796599258008654,"{""depth"": 7, ""iterations"": 190, ""l2_leaf_reg"": 8.605857710242983, ""learning_rate"": 0.26493312818449166}",0.8386627906976744,0.7424876676948786,0.8174603174603174,0.8148148148148148,0.55,0.9418604651162791,0.6567164179104478,0.55798388715335,0.15411701033999517
3,45,Model_A_lightgbm,A,lightgbm,20,0.8641765151832266,"{""colsample_bytree"": 0.6023037132868807, ""learning_rate"": 0.19893559085504198, ""min_child_samples"": 35, ""n_estimators"": 97, ""num_leaves"": 98, ""reg_alpha"": 3.314862548582308, ""reg_lambda"": 4.338957555904791, ""subsample"": 0.927766048970206}",0.8561046511627907,0.7567854345509273,0.8015873015873016,0.6923076923076923,0.675,0.8604651162790697,0.6835443037974683,0.5391610057238437,0.13329849537234162
3,45,Model_A_random_forest,A,random_forest,20,0.8691499966667752,"{""class_weight"": null, ""max_depth"": 9, ""min_samples_leaf"": 3, ""min_samples_split"": 5, ""n_estimators"": 279}",0.8593023255813954,0.7694509760601231,0.8095238095238095,0.7222222222222222,0.65,0.8837209302325582,0.6842105263157895,0.5499471433375359,0.13364063121242012
3,45,Model_A_xgboost,A,xgboost,20,0.8463489948389277,"{""colsample_bytree"": 0.9984099275407397, ""gamma"": 0.2404890972659388, ""learning_rate"": 0.01071129773830361, ""max_depth"": 9, ""min_child_weight"": 7, ""n_estimators"": 106, ""scale_pos_weight"": 3.5155069763483633, ""subsample"": 0.6960630143694213}",0.8648255813953488,0.7830989858318317,0.6984126984126984,0.5142857142857142,0.9,0.6046511627906976,0.6545454545454545,0.4727455680310745,0.23836902989661846
3,45,Model_B_catboost,B,catboost,33,0.8726520144305379,"{""depth"": 6, ""iterations"": 500, ""l2_leaf_reg"": 8.13941021263281, ""learning_rate"": 0.14832613919671497}",0.8186046511627907,0.7261926757485372,0.7936507936507936,0.75,0.525,0.9186046511627907,0.6176470588235294,0.4966875325427333,0.1632087753443664
3,45,Model_B_lightgbm,B,lightgbm,33,0.8767976158915756,"{""colsample_bytree"": 0.8670540862293666, ""learning_rate"": 0.27317318372623983, ""min_child_samples"": 44, ""n_estimators"": 70, ""num_leaves"": 42, ""reg_alpha"": 3.8427687202711405, ""reg_lambda"": 3.5640474224358742, ""subsample"": 0.7566504388796892}",0.8252906976744186,0.7251653827883116,0.7777777777777778,0.6304347826086957,0.725,0.8023255813953488,0.6744186046511628,0.5098402895310651,0.15638670586150377
3,45,Model_B_random_forest,B,random_forest,33,0.8491793290451009,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 10, ""min_samples_split"": 8, ""n_estimators"": 301}",0.8674418604651163,0.788670360243797,0.7777777777777778,0.6111111111111112,0.825,0.7558139534883721,0.7021276595744681,0.546327591477222,0.1581284253668679
3,45,Model_B_xgboost,B,xgboost,33,0.8505316105987247,"{""colsample_bytree"": 0.7401850991764907, ""gamma"": 0.4616885346608661, ""learning_rate"": 0.11470490743087608, ""max_depth"": 9, ""min_child_weight"": 3, ""n_estimators"": 78, ""scale_pos_weight"": 4.0479088319073835, ""subsample"": 0.8721139213869683}",0.7813953488372094,0.6765226655002012,0.6825396825396826,0.5,0.675,0.686046511627907,0.574468085106383,0.3396090433507055,0.19945839095556356
4,46,Model_A_catboost,A,catboost,20,0.885761471331941,"{""depth"": 5, ""iterations"": 69, ""l2_leaf_reg"": 4.96780483086824, ""learning_rate"": 0.2817988336716353}",0.7921511627906977,0.6434411833351935,0.7698412698412699,0.6666666666666666,0.55,0.872093023255814,0.6027397260273972,0.4468779754935852,0.18247947003483442
4,46,Model_A_lightgbm,A,lightgbm,20,0.8746837312273554,"{""colsample_bytree"": 0.8283250790565028, ""learning_rate"": 0.1061142219381728, ""min_child_samples"": 33, ""n_estimators"": 64, ""num_leaves"": 91, ""reg_alpha"": 1.957379670149925, ""reg_lambda"": 3.323507924431639, ""subsample"": 0.8507411515516721}",0.8305232558139534,0.7365088479179431,0.7936507936507936,0.6521739130434783,0.75,0.813953488372093,0.6976744186046512,0.5452536723761116,0.14832306401582385
4,46,Model_A_random_forest,A,random_forest,20,0.8749687994654437,"{""class_weight"": null, ""max_depth"": 11, ""min_samples_leaf"": 3, ""min_samples_split"": 12, ""n_estimators"": 471}",0.8543604651162789,0.7700882151434556,0.8174603174603174,0.717948717948718,0.7,0.872093023255814,0.7088607594936709,0.5760417259850839,0.14154100927419028
4,46,Model_A_xgboost,A,xgboost,20,0.8607741065794756,"{""colsample_bytree"": 0.859915509388478, ""gamma"": 0.4053194317192693, ""learning_rate"": 0.013121080085226333, ""max_depth"": 8, ""min_child_weight"": 1, ""n_estimators"": 182, ""scale_pos_weight"": 3.99539553865219, ""subsample"": 0.9469894720772516}",0.8174418604651161,0.7174412568991181,0.7301587301587301,0.5517241379310345,0.8,0.6976744186046512,0.6530612244897959,0.4647892618966501,0.1824459678392836
4,46,Model_B_catboost,B,catboost,33,0.8843316729222769,"{""depth"": 5, ""iterations"": 69, ""l2_leaf_reg"": 4.96780483086824, ""learning_rate"": 0.2817988336716353}",0.8098837209302326,0.6993612045933995,0.7698412698412699,0.6896551724137931,0.5,0.8953488372093024,0.5797101449275363,0.43719463208313475,0.16257193114873267
4,46,Model_B_lightgbm,B,lightgbm,33,0.8749782952803087,"{""colsample_bytree"": 0.6687424258820998, ""learning_rate"": 0.17608214288795476, ""min_child_samples"": 45, ""n_estimators"": 259, ""num_leaves"": 117, ""reg_alpha"": 1.9631710668719191, ""reg_lambda"": 4.570292727750569, ""subsample"": 0.6235927852774132}",0.7813953488372094,0.7020181698924959,0.7222222222222222,0.5531914893617021,0.65,0.7558139534883721,0.5977011494252874,0.39061032822145,0.1778155195811447
4,46,Model_B_random_forest,B,random_forest,33,0.8612332001593748,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 2, ""min_samples_split"": 18, ""n_estimators"": 426}",0.8502906976744186,0.7644213596176289,0.7857142857142857,0.6181818181818182,0.85,0.7558139534883721,0.7157894736842105,0.5686014648962336,0.1553668138903773
4,46,Model_B_xgboost,B,xgboost,33,0.8546442673959452,"{""colsample_bytree"": 0.9018076403507529, ""gamma"": 0.003815853161852817, ""learning_rate"": 0.0528434773334047, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 138, ""scale_pos_weight"": 2.431039791453121, ""subsample"": 0.7404043647878887}",0.8136627906976744,0.7045854941900398,0.7063492063492064,0.5306122448979592,0.65,0.7325581395348837,0.5842696629213483,0.3652861999208463,0.16934224933244635
5,47,Model_A_catboost,A,catboost,20,0.8829968326612623,"{""depth"": 4, ""iterations"": 374, ""l2_leaf_reg"": 9.468623720121977, ""learning_rate"": 0.1648302735984824}",0.8014534883720931,0.6500582490729948,0.753968253968254,0.6551724137931034,0.475,0.8837209302325582,0.5507246376811594,0.39668983528719726,0.18559911973131954
5,47,Model_A_lightgbm,A,lightgbm,20,0.8803029281217201,"{""colsample_bytree"": 0.7965149870952472, ""learning_rate"": 0.09863699289641394, ""min_child_samples"": 40, ""n_estimators"": 315, ""num_leaves"": 127, ""reg_alpha"": 3.358798082159876, ""reg_lambda"": 3.028723464188439, ""subsample"": 0.8792312339784306}",0.8444767441860465,0.7552876595609521,0.8015873015873016,0.7142857142857143,0.625,0.8837209302325582,0.6666666666666666,0.5286936680472669,0.13998473143907691
5,47,Model_A_random_forest,A,random_forest,20,0.8729727404224048,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 15, ""min_samples_leaf"": 3, ""min_samples_split"": 8, ""n_estimators"": 328}",0.8546511627906976,0.767054765012777,0.7936507936507936,0.7058823529411765,0.6,0.8837209302325582,0.6486486486486487,0.5072718100077839,0.138458891040023
5,47,Model_A_xgboost,A,xgboost,20,0.8616157458439337,"{""colsample_bytree"": 0.8278816955552678, ""gamma"": 0.4839413148104555, ""learning_rate"": 0.010029639328134722, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 150, ""scale_pos_weight"": 3.9414761370134186, ""subsample"": 0.628643324157447}",0.8276162790697674,0.7298148266313351,0.7142857142857143,0.5294117647058824,0.9,0.627906976744186,0.6666666666666666,0.4930241236006522,0.20396555014945292
5,47,Model_B_catboost,B,catboost,33,0.8784186871435193,"{""depth"": 5, ""iterations"": 336, ""l2_leaf_reg"": 7.861157045848532, ""learning_rate"": 0.012730323226451068}",0.8375,0.7294611768054784,0.7857142857142857,0.6666666666666666,0.65,0.8488372093023255,0.6582278481012658,0.5022802854626036,0.1440339160031225
5,47,Model_B_lightgbm,B,lightgbm,33,0.8825598313853347,"{""colsample_bytree"": 0.8218413969256352, ""learning_rate"": 0.07292671162363717, ""min_child_samples"": 50, ""n_estimators"": 71, ""num_leaves"": 99, ""reg_alpha"": 2.0503745821053436, ""reg_lambda"": 1.7513234672663414, ""subsample"": 0.6010819704443208}",0.8369186046511629,0.753850756878857,0.753968253968254,0.6097560975609756,0.625,0.813953488372093,0.6172839506172839,0.4361102908434826,0.1527475730178804
5,47,Model_B_random_forest,B,random_forest,33,0.8688391540740534,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2, ""min_samples_split"": 18, ""n_estimators"": 258}",0.8630813953488372,0.7728421559753862,0.7777777777777778,0.603448275862069,0.875,0.7325581395348837,0.7142857142857143,0.5674121246285039,0.1776880097375695
5,47,Model_B_xgboost,B,xgboost,33,0.8626626109847586,"{""colsample_bytree"": 0.9000288178296927, ""gamma"": 0.46611999426628414, ""learning_rate"": 0.021786769191342682, ""max_depth"": 7, ""min_child_weight"": 7, ""n_estimators"": 159, ""scale_pos_weight"": 3.0372085305643672, ""subsample"": 0.7141100499577534}",0.825,0.7409995101344736,0.6904761904761905,0.5070422535211268,0.9,0.5930232558139535,0.6486486486486487,0.4627390040614262,0.21904474094525353
6,48,Model_A_catboost,A,catboost,20,0.8964367051615374,"{""depth"": 4, ""iterations"": 107, ""l2_leaf_reg"": 3.809589285552369, ""learning_rate"": 0.01408644877942562}",0.8555232558139535,0.761908212965142,0.8015873015873016,0.6415094339622641,0.85,0.7790697674418605,0.7311827956989247,0.5931693063427379,0.14954825152663523
6,48,Model_A_lightgbm,A,lightgbm,20,0.8736554701319803,"{""colsample_bytree"": 0.8788932127489996, ""learning_rate"": 0.09703012740025557, ""min_child_samples"": 42, ""n_estimators"": 104, ""num_leaves"": 114, ""reg_alpha"": 4.9489117979783055, ""reg_lambda"": 1.7005900880142177, ""subsample"": 0.7724103739639}",0.8250000000000001,0.7203033957618392,0.7857142857142857,0.6756756756756757,0.625,0.8604651162790697,0.6493506493506493,0.49618243322492805,0.15110665169119142
6,48,Model_A_random_forest,A,random_forest,20,0.8765675846212759,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 13, ""min_samples_leaf"": 4, ""min_samples_split"": 17, ""n_estimators"": 164}",0.8494186046511628,0.748248970225277,0.8015873015873016,0.6744186046511628,0.725,0.8372093023255814,0.6987951807228916,0.551955384630907,0.14276076170315607
6,48,Model_A_xgboost,A,xgboost,20,0.8656004998286877,"{""colsample_bytree"": 0.765504836977259, ""gamma"": 0.31926050277733814, ""learning_rate"": 0.04377170646763486, ""max_depth"": 7, ""min_child_weight"": 1, ""n_estimators"": 74, ""scale_pos_weight"": 3.8386800720279735, ""subsample"": 0.9325684156147762}",0.811046511627907,0.6851906209060084,0.753968253968254,0.5957446808510638,0.7,0.7790697674418605,0.6436781609195402,0.46112164821557994,0.1668869488105454
6,48,Model_B_catboost,B,catboost,33,0.8902665572128658,"{""depth"": 4, ""iterations"": 112, ""l2_leaf_reg"": 7.3522517425139755, ""learning_rate"": 0.21822460040222855}",0.790406976744186,0.7015856866879466,0.7619047619047619,0.6666666666666666,0.5,0.8837209302325582,0.5714285714285714,0.4193710684146629,0.16534389467877
6,48,Model_B_lightgbm,B,lightgbm,33,0.878742707601768,"{""colsample_bytree"": 0.9982660054997675, ""learning_rate"": 0.10790208466770278, ""min_child_samples"": 50, ""n_estimators"": 338, ""num_leaves"": 129, ""reg_alpha"": 1.443611701771815, ""reg_lambda"": 2.361679528615755, ""subsample"": 0.7404065129503702}",0.7659883720930233,0.6800814848072337,0.6904761904761905,0.5111111111111111,0.575,0.7441860465116279,0.5411764705882353,0.3100804263429628,0.19472404639455737
6,48,Model_B_random_forest,B,random_forest,33,0.8525125538548357,"{""class_weight"": ""balanced"", ""max_depth"": 9, ""min_samples_leaf"": 1, ""min_samples_split"": 11, ""n_estimators"": 447}",0.8497093023255814,0.746374876900153,0.7936507936507936,0.6842105263157895,0.65,0.8604651162790697,0.6666666666666666,0.5177405204029516,0.15888180710070174
6,48,Model_B_xgboost,B,xgboost,33,0.8621889829943521,"{""colsample_bytree"": 0.9642027974020979, ""gamma"": 0.1384181497929211, ""learning_rate"": 0.14378087837584774, ""max_depth"": 8, ""min_child_weight"": 7, ""n_estimators"": 79, ""scale_pos_weight"": 1.2407079985561964, ""subsample"": 0.9826391142660134}",0.7572674418604651,0.669404113282424,0.6746031746031746,0.4909090909090909,0.675,0.6744186046511628,0.5684210526315789,0.32795535547277965,0.20734090447115697
7,49,Model_A_catboost,A,catboost,20,0.8986833374417267,"{""depth"": 5, ""iterations"": 172, ""l2_leaf_reg"": 5.467420832738959, ""learning_rate"": 0.01215231794432009}",0.8555232558139535,0.7784768295583009,0.8492063492063492,0.7560975609756098,0.775,0.8837209302325582,0.7654320987654321,0.6544542510273719,0.13402075325158122
7,49,Model_A_lightgbm,A,lightgbm,20,0.8678139936529199,"{""colsample_bytree"": 0.715703007664354, ""learning_rate"": 0.20786219428520963, ""min_child_samples"": 15, ""n_estimators"": 410, ""num_leaves"": 130, ""reg_alpha"": 0.2614708736422998, ""reg_lambda"": 3.71056235431415, ""subsample"": 0.7976647378832624}",0.8090116279069767,0.7010402403608303,0.7777777777777778,0.6764705882352942,0.575,0.872093023255814,0.6216216216216216,0.4688606032403675,0.17170113925381883
7,49,Model_A_random_forest,A,random_forest,20,0.8742118473662097,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 14, ""min_samples_leaf"": 4, ""min_samples_split"": 12, ""n_estimators"": 312}",0.8607558139534884,0.7832926132947394,0.8095238095238095,0.7,0.7,0.8604651162790697,0.7,0.5604651162790698,0.1342477820779811
7,49,Model_A_xgboost,A,xgboost,20,0.8556705905699195,"{""colsample_bytree"": 0.601559853490403, ""gamma"": 0.019655060187124512, ""learning_rate"": 0.01069422436525129, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 341, ""scale_pos_weight"": 1.02373311279215, ""subsample"": 0.6398836144423926}",0.8555232558139536,0.7711921240645213,0.8095238095238095,0.7105263157894737,0.675,0.872093023255814,0.6923076923076923,0.5548904666277648,0.13326755919044025
7,49,Model_B_catboost,B,catboost,33,0.8814552161867598,"{""depth"": 8, ""iterations"": 192, ""l2_leaf_reg"": 5.156462020730929, ""learning_rate"": 0.04211627824653952}",0.8258720930232558,0.7389154338829946,0.753968253968254,0.6285714285714286,0.55,0.8488372093023255,0.5866666666666667,0.4144958357490573,0.14805271259856762
7,49,Model_B_lightgbm,B,lightgbm,33,0.8690794563277785,"{""colsample_bytree"": 0.8482651531853652, ""learning_rate"": 0.2646893440787837, ""min_child_samples"": 47, ""n_estimators"": 385, ""num_leaves"": 46, ""reg_alpha"": 4.983475994870166, ""reg_lambda"": 2.4540463772803345, ""subsample"": 0.9071179644412126}",0.8181686046511628,0.7080918234110365,0.753968253968254,0.6216216216216216,0.575,0.8372093023255814,0.5974025974025974,0.4213093953969748,0.15799118184766378
